"","date","pm","right_scaled","indy_scaled","snp_scaled"
"198",2025-01-24,"Starmer",0.792567676344952,0.0548061632782198,-1.34657774721765
"199",2025-01-23,"Starmer",0.806462582424499,0.0548061632782198,-1.34657774721765
"200",2025-01-22,"Starmer",0.814339110078446,0.0548061632782198,-1.34657774721765
"201",2025-01-21,"Starmer",0.806462582424499,0.0548061632782198,-1.34657774721765
"202",2025-01-20,"Starmer",0.801944932497863,0.0548061632782198,-1.36234730830554
"203",2025-01-19,"Starmer",0.789374478924974,0.0548061632782198,-1.36234730830554
"204",2025-01-18,"Starmer",0.767603045191478,0.0548061632782198,-1.36234730830554
"205",2025-01-17,"Starmer",0.745057633440346,0.0548061632782198,-1.36234730830554
"206",2025-01-15,"Starmer",0.759205022547018,0.0548061632782198,-1.36234730830554
"207",2025-01-14,"Starmer",0.745569584457501,0.0548061632782198,-1.36234730830554
"208",2025-01-12,"Starmer",0.726316668379434,0.0548061632782198,-1.36234730830554
"209",2025-01-10,"Starmer",0.716581991497137,0.0548061632782198,-1.36234730830554
"210",2025-01-09,"Starmer",0.692952408535293,0.0548061632782198,-1.36234730830554
"211",2025-01-07,"Starmer",0.667901204684084,-0.218653211578809,-1.36234730830554
"212",2025-01-05,"Starmer",0.675777732338033,-0.218653211578809,-1.36234730830554
"213",2025-01-02,"Starmer",0.707870092508861,-0.218653211578809,-1.36234730830554
"214",2024-12-31,"Starmer",0.691460666218658,-0.218653211578809,-1.36234730830554
"215",2024-12-29,"Starmer",0.652078027948917,-0.218653211578809,-1.36234730830554
"216",2024-12-27,"Starmer",0.661169223054263,-0.218653211578809,-1.37811686939344
"217",2024-12-25,"Starmer",0.690168995748795,-0.218653211578809,-1.37811686939344
"218",2024-12-23,"Starmer",0.654233666125109,-0.218653211578809,-1.37811686939344
"219",2024-12-20,"Starmer",0.640765804135986,-0.218653211578809,-1.37811686939344
"220",2024-12-18,"Starmer",0.65383276568806,-0.218653211578809,-1.37811686939344
"221",2024-12-16,"Starmer",0.640835268024748,-0.159513940474686,-1.37811686939344
"222",2024-12-14,"Starmer",0.640503677388022,-0.159513940474686,-1.37811686939344
"223",2024-12-11,"Starmer",0.637748119743439,-0.159513940474686,-1.37811686939344
"224",2024-12-09,"Starmer",0.652844047931046,-0.159513940474686,-1.37811686939344
"225",2024-12-07,"Starmer",0.642682326958326,-0.159513940474686,-1.37811686939344
"226",2024-12-05,"Starmer",0.616488696751893,-0.159513940474686,-1.42542555265714
"227",2024-12-02,"Starmer",0.616488696751893,-0.159513940474686,-1.42542555265714
"228",2024-11-30,"Starmer",0.618034954840015,-0.159513940474686,-1.42542555265714
"229",2024-11-29,"Starmer",0.59440537187817,-0.159513940474686,-1.42542555265714
"230",2024-11-27,"Starmer",0.59440537187817,-0.0151477780594407,-1.42542555265714
"231",2024-11-25,"Starmer",0.598112186086306,-0.0151477780594407,-1.42542555265714
"232",2024-11-23,"Starmer",0.564747926242164,-0.0151477780594407,-1.42542555265714
"233",2024-11-21,"Starmer",0.543403536599093,-0.0151477780594407,-1.42542555265714
"234",2024-11-20,"Starmer",0.556469742013184,-0.0151477780594407,-1.42542555265714
"235",2024-11-18,"Starmer",0.559225299657767,-0.0151477780594407,-1.42542555265714
"236",2024-11-16,"Starmer",0.522127854706799,-0.0151477780594407,-1.37811686939344
"237",2024-11-14,"Starmer",0.465134011900812,-0.0151477780594407,-1.37811686939344
"238",2024-11-12,"Starmer",0.451952026372458,-0.0151477780594407,-1.37811686939344
"239",2024-11-10,"Starmer",0.42320147340125,-0.161774251856815,-1.37811686939344
"240",2024-11-08,"Starmer",0.389837213557106,-0.161774251856815,-1.37811686939344
"241",2024-11-06,"Starmer",0.369374997922579,-0.161774251856815,-1.37811686939344
"242",2024-11-03,"Starmer",0.371660191241352,-0.161774251856815,-1.37811686939344
"243",2024-11-01,"Starmer",0.360076849379267,-0.161774251856815,-1.37811686939344
"244",2024-10-29,"Starmer",0.335246244309363,-0.161774251856815,-1.37811686939344
"245",2024-10-27,"Starmer",0.315504533349382,-0.270139741315736,-1.40965599156924
"246",2024-10-25,"Starmer",0.315504533349382,-0.270139741315736,-1.40965599156924
"247",2024-10-23,"Starmer",0.299751478041486,-0.270139741315736,-1.40965599156924
"248",2024-10-21,"Starmer",0.300620909512821,-0.270139741315736,-1.40965599156924
"249",2024-10-19,"Starmer",0.289908605168281,-0.270139741315736,-1.40965599156924
"250",2024-10-17,"Starmer",0.269114798897028,-0.270139741315736,-1.40965599156924
"251",2024-10-15,"Starmer",0.233901874073098,-0.270139741315736,-1.40965599156924
"252",2024-10-13,"Starmer",0.210272291111254,-0.260160674993572,-1.40965599156924
"253",2024-10-11,"Starmer",0.186642708149409,-0.260160674993572,-1.40965599156924
"254",2024-10-09,"Starmer",0.173730166276413,-0.260160674993572,-1.40965599156924
"255",2024-10-07,"Starmer",0.145059832351211,-0.260160674993572,-1.42542555265714
"256",2024-10-04,"Starmer",0.137183304697263,-0.260160674993572,-1.42542555265714
"257",2024-10-01,"Starmer",0.120008628500004,-0.260160674993572,-1.42542555265714
"258",2024-09-28,"Starmer",0.129086178262012,-0.260160674993572,-1.42542555265714
"259",2024-09-26,"Starmer",0.0911176957934998,-0.260160674993572,-1.42542555265714
